#{"t_start": 1747094223.8235068, "env_id": "None"}
r,l,t
0.8362905,250,71.90768
0.9558656,250,71.907685
1.130665,250,71.907689
1.18325,250,71.907694
2.0240026,250,71.907698
1.0527123,250,71.907703
1.6353226,250,71.907708
0.8748422,250,71.907712
1.0868065,250,71.907717
1.174287,250,71.907722
1.0133467,250,71.907727
1.3312794,250,71.907731
1.0235379,250,71.907735
1.1403722,250,71.90774
1.2233026,250,71.907744
0.90420896,250,71.907749
1.5577499,250,71.907753
0.9423285,250,71.907758
1.2930508,250,71.907762
0.96746576,250,71.907767
1.7395637,250,71.907772
1.0412036,250,71.907776
0.83295715,250,71.90778
1.1482904,250,71.907785
1.7063385,250,71.907789
1.0209434,250,71.907794
1.2425609,250,71.907798
0.892904,250,71.907803
0.7417788,250,71.907808
1.2325704,250,71.907812
0.73815715,250,71.907817
1.2165003,250,71.907821
0.96972495,250,71.907825
2.4111612,250,71.90783
1.7478223,250,71.907835
1.0473514,250,71.907839
1.8639627,250,71.907843
2.1993842,250,71.907848
1.0406704,250,71.907852
1.8950945,250,71.907857
0.82685906,250,71.907861
1.3507535,250,71.907866
0.91689634,250,71.907871
0.75535804,250,71.907875
0.8175016,250,71.90788
1.644366,250,71.907884
1.865925,250,71.907889
0.7798133,250,71.907893
0.9455704,250,71.907898
0.9620542,250,71.907902
0.80130875,250,71.907907
1.552068,250,71.907912
0.927377,250,71.907916
0.7724326,250,71.907921
1.130553,250,71.907925
0.9181445,250,71.90793
1.5838201,250,71.907934
0.7835093,250,71.907938
1.7456683,250,71.907943
1.2077091,250,71.907947
0.8529243,250,71.907952
1.4751225,250,71.907957
0.8429305,250,71.907961
0.9448165,250,71.907965
0.6625977,250,71.90797
0.7954288,250,71.907974
2.545497,250,71.907979
0.9520372,250,71.907984
1.0376683,250,71.907988
1.7865177,250,71.907992
0.7980721,250,71.907997
1.2997818,250,71.908002
1.1284113,250,71.908007
1.3813579,250,71.908011
2.3231761,250,71.908016
0.8237501,250,71.90802
1.2498703,250,71.908025
0.9870667,250,71.908029
0.96758103,250,71.908034
0.7916116,250,71.908038
1.0195935,250,71.908043
0.71493584,250,71.908047
0.9517188,250,71.908052
1.2540649,250,71.908056
0.9840809,250,71.908061
2.051877,250,71.908065
2.2289104,250,71.90807
1.0353897,250,71.908075
1.3979137,250,71.908079
1.376807,250,71.908084
0.9844904,250,71.908088
1.0591581,250,71.908092
0.859758,250,71.908097
0.9088387,250,71.908102
2.6031353,250,71.908106
1.3400882,250,71.90811
0.8519708,250,71.908115
1.1758751,250,71.908119
0.9395765,250,71.908123
1.8307476,250,71.908128
1.3072838,250,71.908133
0.9994811,250,71.908137
0.98663574,250,71.908141
1.0521291,250,71.908146
1.8271037,250,71.90815
0.9909118,250,71.908155
1.4902829,250,71.908159
0.84058213,250,71.908164
0.93166703,250,71.908168
0.93028855,250,71.908173
1.2331557,250,71.908177
1.2239754,250,71.908182
1.4052788,250,71.908186
1.0514125,250,71.90819
0.8261671,250,71.908195
0.95249903,250,71.9082
1.224625,250,71.908204
1.6530054,250,71.908209
0.75218946,250,71.908213
0.8352279,250,71.908218
0.9594044,250,71.908222
0.6940173,250,71.908227
1.2773151,250,71.908231
0.88537145,250,71.908239
2.6358805,250,71.908244
1.9166061,250,71.908248
0.86141944,250,71.908253
1.2759703,250,71.908257
1.2302108,250,71.908262
1.2136751,250,71.908266
1.0467609,250,71.908271
1.5161979,250,71.908275
0.9080783,250,71.90828
1.067011,250,71.908284
1.4545734,250,71.908288
0.815908,250,71.908293
2.1875787,250,71.908297
0.9508324,250,71.908302
0.9272976,250,71.908306
0.7278497,250,71.908311
0.8876933,250,71.908315
1.2667214,250,71.90832
1.057386,250,71.908324
0.92252165,250,71.908329
0.8137892,250,71.908337
2.0833786,250,71.908342
1.5910269,250,71.908346
1.4415864,250,71.908351
0.79877114,250,71.908355
0.921658,250,71.90836
2.162475,250,71.908365
2.1114078,250,71.908369
0.8598653,250,71.908374
1.4762596,250,71.908378
1.175432,250,71.908383
0.80652434,250,71.908387
1.3754283,250,71.908391
0.771651,250,71.908396
1.4186472,250,71.908401
1.534151,250,71.908405
1.168436,250,71.90841
1.2348733,250,71.908415
1.7338581,250,71.908419
0.75559276,250,71.908424
1.345055,250,71.908428
0.8135826,250,71.908433
0.7355792,250,71.908437
0.9674991,250,71.908442
1.0001881,250,71.908447
1.407556,250,71.908451
1.5062001,250,71.908456
1.1192342,250,71.90846
1.7959617,250,71.908465
0.92289525,250,71.908469
0.8237154,250,71.908474
0.99834025,250,71.908478
1.0484283,250,71.908483
0.96482104,250,71.908487
1.0163139,250,71.908491
0.82391495,250,71.908496
0.936458,250,71.908501
1.4979475,250,71.908505
1.3961973,250,71.90851
0.91972697,250,71.908514
0.9557487,250,71.908519
1.760964,250,71.908523
1.9421855,250,71.908528
1.3615423,250,71.908533
0.93592197,250,71.908537
0.90369827,250,71.908542
0.9301966,250,71.908546
1.2541916,250,71.908551
1.2614893,250,71.908555
0.665966,250,71.90856
1.1882056,250,71.908564
1.0885057,250,71.908569
1.3323967,250,71.908574
1.2832602,250,71.908578
0.7918859,250,71.908582
2.0469139,250,71.908587
2.5094664,250,71.908592
0.6463802,250,71.908596
1.424029,250,71.908601
1.3584388,250,71.908606
0.8174048,250,71.90861
0.8535294,250,71.908614
1.4281553,250,71.908619
0.8628069,250,71.908623
1.2920395,250,71.908628
0.74362934,250,71.908633
1.0915681,250,71.908637
0.91466635,250,71.908641
2.607407,250,71.908646
1.1185508,250,71.908651
2.1431544,250,71.908655
1.3109039,250,71.908659
0.7449995,250,71.908664
0.9901597,250,71.908669
0.73173475,250,71.908674
1.2950844,250,71.908678
1.1122543,250,71.908683
1.0588793,250,71.908687
0.81361866,250,71.908692
0.8370032,250,71.908696
1.0056572,250,71.908701
0.95801383,250,71.908705
0.8685278,250,71.90871
1.2616007,250,71.908714
0.8640206,250,71.908719
0.9027958,250,71.908724
1.0326761,250,71.908728
1.3203564,250,71.908733
0.8933919,250,71.908737
0.7359963,250,71.908742
1.1291842,250,71.908746
0.7487405,250,71.908751
1.2010235,250,71.908755
0.94700265,250,71.90876
0.8691629,250,71.908764
0.824779,250,71.908769
0.84691817,250,71.908773
0.75235945,250,71.908777
1.7510263,250,71.908782
0.96814567,250,71.908787
0.91946536,250,71.908791
0.86439884,250,71.908796
1.366498,250,71.908801
0.9777885,250,71.908805
1.194328,250,71.908809
1.512444,250,71.908814
0.9290043,250,71.908818
1.6887673,250,71.908823
0.8890903,250,71.908828
1.1545974,250,71.908832
0.8518516,250,71.908837
2.0072863,250,71.908841
1.3064226,250,71.908846
0.7822277,250,71.90885
0.9232999,250,71.908855
1.8520935,250,71.908859
1.74279,250,71.908864
1.5075685,250,71.908869
1.4635339,250,71.908873
2.1919694,250,71.908878
0.8359386,250,71.908882
1.2119968,250,71.908886
3.4395096,250,71.908891
0.8256618,250,71.908896
1.0700572,250,71.9089
0.7704779,250,71.908905
0.9120793,250,71.908909
1.7995042,250,71.908914
1.6096148,250,71.908919
0.83007133,250,71.908923
0.7747021,250,71.908928
2.3641646,250,71.908933
1.0292798,250,71.908938
2.227979,250,71.908942
0.86007285,250,71.908947
1.308957,250,71.908952
0.9518421,250,71.908956
1.3315271,250,71.908961
0.7775536,250,71.908965
0.93024105,250,71.90897
0.71907187,250,71.908974
0.7398614,250,71.908978
0.8613404,250,71.908983
1.3917692,250,71.90899
1.8871479,250,71.908994
0.8923234,250,71.908998
0.83094776,250,71.909003
1.6584826,250,71.909008
0.77315336,250,71.909012
0.7707657,250,71.909017
0.8828912,250,71.909021
0.9732701,250,71.909026
1.2695941,250,71.90903
1.3850682,250,71.909035
1.1701815,250,71.90904
1.3229862,250,71.909044
1.0462846,250,71.909049
0.97463113,250,71.909054
0.9837838,250,71.909058
0.96805847,250,71.909063
0.6958728,250,71.909067
1.7896682,250,71.909071
1.0296773,250,71.909076
1.426485,250,71.909081
1.2256448,250,71.909085
1.493291,250,71.90909
1.9664572,250,71.909095
0.76833844,250,71.909099
1.059547,250,71.909103
0.94587004,250,71.909108
1.2950602,250,71.909113
0.70742023,250,71.909118
1.0990598,250,71.909122
0.81971776,250,71.909127
2.3593106,250,71.909131
0.8746193,250,71.909136
0.8139858,250,71.90914
2.3019612,250,71.909145
1.4500016,250,71.909149
1.0242643,250,71.909154
0.64306545,250,71.909158
1.0709263,250,71.909163
1.4387795,250,71.909168
0.7858213,250,71.909172
1.2933283,250,71.909177
1.1950536,250,71.909181
0.92146397,250,71.909186
1.3785911,250,71.90919
0.8585793,250,71.909195
0.9449244,250,71.909199
0.8874499,250,71.909204
0.71952176,250,71.909208
1.8095758,250,71.909213
0.79230255,250,71.909217
0.90130407,250,71.909221
1.0954525,250,71.909226
1.098811,250,71.909231
0.8630675,250,71.909235
1.0549704,250,71.90924
0.92379504,250,71.909245
1.0380975,250,71.909249
1.0362961,250,71.909254
1.1514143,250,71.909259
1.469771,250,71.909264
1.6348128,250,71.909268
0.95825243,250,71.909273
0.8050364,250,71.909277
1.1485932,250,71.909282
1.2819864,250,71.909286
1.0639406,250,71.909291
1.9451517,250,71.909296
1.5737647,250,71.9093
0.9568961,250,71.909304
0.85551065,250,71.909309
0.7455058,250,71.909313
0.81929606,250,71.909318
2.4717515,250,71.909322
0.8801161,250,71.909327
0.9945661,250,71.909333
0.9209977,250,71.909338
0.8118866,250,71.909342
0.77077496,250,71.909347
1.252326,250,71.909352
1.46582,250,71.909356
1.7436495,250,71.909361
1.2850765,250,71.909365
1.0308002,250,71.90937
0.92311436,250,71.909374
1.5316305,250,71.909379
0.7042308,250,71.909384
1.5702163,250,71.909388
1.0606126,250,71.909393
1.42465,250,71.909397
0.8417544,250,71.909402
1.1010199,250,71.909406
1.0851301,250,71.909411
0.99348646,250,71.909416
0.85367894,250,71.909421
1.2511942,250,71.909425
1.2354224,250,71.90943
1.2094389,250,71.909435
1.107859,250,71.909439
1.7483171,250,71.909443
1.4862316,250,71.909448
0.7336922,250,71.909452
1.2917174,250,71.909457
1.8046767,250,71.909461
0.88098204,250,71.909466
2.2753398,250,71.90947
1.6858662,250,71.909475
1.8922727,250,71.909479
0.7956754,250,71.909484
0.7725967,250,71.909488
1.4324143,250,71.909492
2.3016057,250,71.909497
0.90653914,250,71.909501
1.567524,250,71.909506
0.9530339,250,71.909511
1.2626817,250,71.909515
1.1716055,250,71.909519
1.3934536,250,71.909524
0.97598445,250,71.909528
1.8445222,250,71.909533
0.98130214,250,71.909537
1.7201533,250,71.909542
1.4315702,250,71.909546
0.95278144,250,71.909551
0.7571018,250,71.909556
1.1273314,250,71.909561
1.8154235,250,71.909565
0.83282745,250,71.90957
0.6754545,250,71.909574
1.2419118,250,71.909579
0.8678082,250,71.909583
1.7437882,250,71.909588
0.73249483,250,71.909592
0.9670742,250,71.909596
0.7498206,250,71.909601
0.7596219,250,71.909605
1.2396704,250,71.90961
1.7348018,250,71.909614
0.846508,250,71.909619
1.2619966,250,71.909623
0.9189572,250,71.909628
0.9244724,250,71.909632
1.2488685,250,71.909637
0.82658315,250,71.909641
1.7161174,250,71.909645
0.76836693,250,71.90965
1.2634054,250,71.909654
0.8367821,250,71.909658
1.9988046,250,71.909663
1.1787078,250,71.909668
1.3163486,250,71.909672
1.4938946,250,71.909677
1.0674654,250,71.909682
1.6069492,250,71.909686
0.81915915,250,71.90969
1.7993903,250,71.909695
0.7551131,250,71.9097
1.0702933,250,71.909704
0.7585017,250,71.909709
1.2071246,250,71.909714
0.72698915,250,71.909718
1.1500813,250,71.909723
1.5982155,250,71.909728
0.76841134,250,71.909732
1.1487579,250,71.90974
1.0196601,250,71.909745
0.9975631,250,71.90975
1.5045582,250,71.909754
1.3855661,250,71.909759
0.9836205,250,71.909763
1.2949104,250,71.909768
0.75501776,250,71.909772
1.0679669,250,71.909777
0.71579784,250,71.909781
0.9618447,250,71.909786
1.0669662,250,71.90979
1.4725099,250,71.909795
1.8826016,250,71.909799
1.2667868,250,71.909804
0.89669764,250,71.909808
1.0543867,250,71.909813
0.7973169,250,71.909817
0.8220427,250,71.909822
1.0380822,250,71.909827
2.1482353,250,71.909831
0.8210056,250,71.909835
1.0274718,250,71.90984
0.9522453,250,71.909845
0.80243355,250,71.909849
0.94352573,250,71.909854
1.9905338,250,71.909858
1.1023555,250,71.909863
1.6424313,250,71.909867
0.9453988,250,71.909872
1.1011273,250,71.909876
0.88930994,250,71.909881
1.4432602,250,71.909885
2.3703456,250,71.90989
0.80245036,250,71.909894
1.1444792,250,71.909899
1.3458908,250,71.909904
1.1941093,250,71.909909
0.85730964,250,71.909913
0.7440686,250,71.909918
0.9716662,250,71.909922
1.3026744,250,71.909927
1.301655,250,71.909931
0.9280095,250,71.909936
0.874066,250,71.90994
0.8450478,250,71.909945
0.76506275,250,71.909949
0.75199634,250,71.909954
1.3509517,250,71.909958
1.4744902,250,71.909963
1.0689056,250,71.909967
1.2734557,250,71.909972
0.78856933,250,71.909977
1.3862627,250,71.909981
0.71800274,250,71.909986
1.4272273,250,71.909991
2.1363018,250,71.909996
1.332238,250,71.91
1.3110096,250,71.910005
0.8188132,250,71.910009
2.110291,250,71.910014
0.7089224,250,71.910019
0.7794856,250,71.910023
1.2604179,250,71.910028
1.1563705,250,71.910033
1.2301573,250,71.910038
0.9120827,250,71.910043
1.1179308,250,71.910047
1.1934197,250,71.910051
0.84559363,250,71.910056
0.7829666,250,71.910061
1.2391754,250,71.910065
1.7177596,250,71.91007
2.0888367,250,71.910074
0.8854282,250,71.910078
0.8619797,250,71.910083
0.7584983,250,71.910087
1.0311215,250,71.910092
1.2394987,250,71.910096
0.9913329,250,71.9101
1.054465,250,71.910105
1.2732505,250,71.91011
2.1725502,250,71.910115
0.8338791,250,71.910119
1.0208588,250,71.910123
0.8359287,250,71.910128
1.1184807,250,71.910132
0.7799196,250,71.910137
1.6939446,250,71.910141
0.83532006,250,71.910146
0.90789384,250,71.910151
1.6728992,250,71.910155
0.7365948,250,71.910159
0.78305143,250,71.910164
0.83723354,250,71.910168
1.7664777,250,71.910173
1.8032423,250,71.910178
1.0286127,250,71.910182
1.8913876,250,71.910187
1.4773108,250,71.910191
0.9167056,250,71.910196
1.2185977,250,71.9102
0.80880874,250,71.910205
1.3693274,250,71.910209
0.8245805,250,71.910214
0.87421817,250,71.910219
1.0724567,250,71.910223
0.89968204,250,71.910228
0.89587516,250,71.910232
1.0429947,250,71.910237
0.8296552,250,71.910241
0.8270901,250,71.910246
1.2427629,250,71.91025
1.4440757,250,71.910255
1.0269817,250,71.910259
1.3587521,250,71.910264
1.1131573,250,71.910269
0.7425865,250,71.910273
1.025907,250,71.910278
1.9229271,250,71.910283
1.094471,250,71.910287
1.1604202,250,71.910292
1.0784451,250,71.910296
1.0316762,250,71.9103
0.8221579,250,71.910305
1.3455468,250,71.91031
1.2014898,250,71.910314
1.1908894,250,71.910319
0.8426022,250,71.910323
1.163641,250,71.910328
0.71937627,250,71.910335
0.7313912,250,71.910339
0.74782073,250,71.910344
0.9487589,250,71.910348
0.80526614,250,71.910353
1.3725432,250,71.910358
3.3127608,250,71.910362
1.2425559,250,71.910367
0.9841399,250,71.910371
1.9513674,250,71.910375
0.758753,250,71.91038
1.7702882,250,71.910385
0.6985159,250,71.910389
0.8858344,250,71.910394
1.9609178,250,71.910398
1.0707214,250,71.910403
1.4357795,250,71.910408
0.88326174,250,71.910412
1.1010412,250,71.910417
0.85317695,250,71.910422
0.8707318,250,71.910426
0.8609724,250,71.910431
0.750594,250,71.910435
0.93322366,250,71.91044
0.9360902,250,71.910444
0.70856863,250,71.910449
1.396987,250,71.910453
1.6707635,250,71.910458
2.174251,250,71.910462
1.296109,250,71.910466
2.2323282,250,71.910471
1.8814055,250,71.910475
0.97965205,250,71.91048
0.8378312,250,71.910484
1.3890636,250,71.910491
1.2496427,250,71.910496
0.8294227,250,71.9105
1.430428,250,71.910504
0.7815362,250,71.910509
1.1497399,250,71.910513
1.0055623,250,71.910518
1.2770461,250,71.910523
0.9350223,250,71.910527
1.7451566,250,71.910532
0.79512817,250,71.910536
1.5448706,250,71.910541
0.98103696,250,71.910546
0.8659918,250,71.91055
2.0041397,250,71.910554
1.0613984,250,71.910559
1.0196507,250,71.910563
0.8205549,250,71.910568
0.85366136,250,71.910572
0.83325446,250,71.910577
0.8606104,250,71.910582
0.8830357,250,71.910587
1.1342736,250,71.910591
0.83471006,250,71.910596
1.0145344,250,71.910601
1.1357837,250,71.910605
0.9835415,250,71.910609
0.8414884,250,71.910614
0.9525081,250,71.910619
0.8319221,250,71.910623
1.5760386,250,71.910627
0.96947676,250,71.910632
1.6123954,250,71.910636
1.3540297,250,71.910641
0.8249207,250,71.910645
0.91816384,250,71.91065
1.0287693,250,71.910655
1.5415511,250,71.910659
1.1465578,250,71.910664
1.1839702,250,71.910668
0.88656276,250,71.910672
1.4677837,250,71.910677
1.0841557,250,71.910681
1.0429322,250,71.910686
0.8355038,250,71.91069
0.7666376,250,71.910695
1.8678877,250,71.910699
0.74987936,250,71.910703
2.3960786,250,71.910708
0.89491135,250,71.910712
1.1105388,250,71.910717
1.0425946,250,71.910721
1.2017705,250,71.910726
0.8215793,250,71.910731
2.103056,250,71.910735
2.1689718,250,71.910739
1.5893784,250,71.910744
1.2420534,250,71.910748
0.91509867,250,71.910753
1.5743079,250,71.910758
0.82141477,250,71.910762
0.9673277,250,71.910767
0.8350899,250,71.910772
1.6596435,250,71.910776
1.6924095,250,71.910781
1.1278335,250,71.910785
0.6917023,250,71.91079
0.8780687,250,71.910794
0.9496657,250,71.910799
0.919172,250,71.910803
1.4815029,250,71.910807
0.961728,250,71.910811
0.9287961,250,71.910816
0.7295575,250,71.91082
0.859985,250,71.910825
1.3396779,250,71.91083
0.95825267,250,71.910834
1.1360385,250,71.910839
0.6970005,250,71.910844
1.177726,250,71.910848
1.0254264,250,71.910852
1.3519282,250,71.910857
0.91966003,250,71.910861
0.862636,250,71.910866
1.7139177,250,71.91087
1.6407739,250,71.910875
0.8304871,250,71.910879
1.1416011,250,71.910884
1.5373987,250,71.910889
1.2982348,250,71.910893
1.6114113,250,71.910897
2.53227,250,71.910902
0.77995026,250,71.910907
0.978153,250,71.910911
1.3883911,250,71.910915
0.9423698,250,71.91092
1.3586068,250,71.910924
2.1077187,250,71.910929
0.73178023,250,71.910933
0.7677251,250,71.910938
1.6770811,250,71.910942
1.1779679,250,71.910947
0.8875829,250,71.910951
0.9276387,250,71.910955
0.87748647,250,71.91096
0.8065912,250,71.910964
0.8933904,250,71.910969
0.83797365,250,71.910973
1.1485534,250,71.910977
1.1002876,250,71.910982
1.0955766,250,71.910986
1.0108012,250,71.910991
0.9298614,250,71.910995
1.5205697,250,71.911
1.0304755,250,71.911004
0.95612484,250,71.911009
1.4904292,250,71.911013
1.2106893,250,71.911018
0.85122675,250,71.911022
0.78733927,250,71.911027
0.8842065,250,71.911031
1.0608833,250,71.911036
0.96106935,250,71.91104
0.98896104,250,71.911045
1.1557984,250,71.911049
1.3886375,250,71.911054
0.93102545,250,71.911058
0.8099576,250,71.911063
1.0267938,250,71.911068
1.2485484,250,71.911072
0.83083344,250,71.911077
2.1042128,250,71.911081
1.6777123,250,71.911086
0.83151174,250,71.911091
0.997986,250,71.911095
0.8767612,250,71.911099
1.5879788,250,71.911104
0.8862322,250,71.911109
1.3614663,250,71.911113
1.0171667,250,71.911118
1.529322,250,71.911122
1.4498416,250,71.911127
0.8416344,250,71.911132
0.9919361,250,71.911136
0.8709432,250,71.91114
1.2249016,250,71.911145
0.7446053,250,71.91115
2.2400997,250,71.911154
1.8413895,250,71.911159
0.81681645,250,71.911163
1.146534,250,71.911168
0.6681865,250,71.911172
1.1913097,250,71.911177
2.3678384,250,71.911181
0.91467124,250,71.911186
0.8663248,250,71.911191
0.7512158,250,71.911195
1.429803,250,71.9112
0.7577638,250,71.911204
2.0573475,250,71.911209
1.0445998,250,71.911213
0.80730456,250,71.911217
0.7189427,250,71.911222
0.9844253,250,71.911227
1.8974144,250,71.911233
0.88457936,250,71.911238
1.4612772,250,71.911242
0.77716404,250,71.911247
1.7128564,250,71.911252
2.0384295,250,71.911256
1.4464786,250,71.911261
0.7937464,250,71.911265
0.7585786,250,71.91127
1.4051045,250,71.911274
0.80357975,250,71.911279
1.2641037,250,71.911284
1.069671,250,71.911288
0.9309714,250,71.911293
0.6865116,250,71.911297
1.9273857,250,71.911302
1.5551543,250,71.911306
1.3321754,250,71.911311
1.8379973,250,71.911316
2.0566616,250,71.91132
0.9621164,250,71.911325
1.2310966,250,71.91133
1.4451424,250,71.911337
0.77497363,250,71.911341
0.76140577,250,71.911346
1.3723983,250,71.911351
0.94931495,250,71.911356
0.95169926,250,71.911361
1.0338271,250,71.911365
2.1566637,250,71.91137
0.9652617,250,71.911374
0.87611514,250,71.911379
1.105141,250,71.911383
1.1225865,250,71.911388
0.8710634,250,71.911392
0.8774245,250,71.911397
0.79588,250,71.911401
0.7552367,250,71.911406
1.1605202,250,71.91141
0.77495855,250,71.911415
1.1203535,250,71.911419
0.9296162,250,71.911424
2.0342314,250,71.911428
1.1066388,250,71.911433
1.2547649,250,71.911437
0.71022564,250,71.911442
1.4454504,250,71.911446
0.95440984,250,71.911451
0.9442353,250,71.911455
1.2388544,250,71.91146
1.1368625,250,71.911464
2.0184176,250,71.911469
1.0681845,250,71.911474
0.7620231,250,71.911478
1.089189,250,71.911483
1.244541,250,71.911487
0.9799923,250,71.911491
0.90888363,250,71.911496
2.6018896,250,71.9115
1.047449,250,71.911505
0.7706289,250,71.91151
0.7502146,250,71.911514
0.7421132,250,71.911519
0.7563458,250,71.911523
0.79296637,250,71.911527
0.9582657,250,71.911532
0.8779709,250,71.911536
1.2401613,250,71.911541
0.90508795,250,71.911545
1.0984122,250,71.911549
1.8400296,250,71.911554
0.8495874,250,71.911559
1.3588363,250,71.911563
0.7411238,250,71.911567
2.3598976,250,71.911572
0.84214944,250,71.911576
1.379551,250,71.911581
0.87799865,250,71.911585
0.9325936,250,71.911589
0.7686869,250,71.911594
1.4842403,250,71.911598
1.0222205,250,71.911602
0.9206944,250,71.911607
1.3837546,250,71.911612
1.3491968,250,71.911616
1.3365664,250,71.911621
0.7625992,250,71.911625
0.7523142,250,71.91163
0.9530605,250,71.911634
1.0208261,250,71.911639
1.835743,250,71.911644
0.9051561,250,71.911648
2.7983553,250,71.911653
0.69463533,250,71.911657
1.0802274,250,71.911661
1.3985534,250,71.911666
1.2725723,250,71.91167
0.8428995,250,71.911675
0.7766087,250,71.911679
1.4213638,250,71.911684
0.82756734,250,71.911688
0.7746355,250,71.911693
0.9612837,250,71.911697
1.284711,250,71.911702
0.99588215,250,71.911706
1.0834379,250,71.911711
0.8748135,250,71.911715
0.9938905,250,71.91172
2.0909789,250,71.911724
0.7696647,250,71.911728
1.7608788,250,71.911733
2.4125173,250,71.911738
0.79636115,250,71.911742
1.1525528,250,71.911747
1.3055097,250,71.911751
1.4112693,250,71.911756
1.2114282,250,71.911761
0.87327176,250,71.911765
1.1448365,250,71.91177
2.2337098,250,71.911774
2.0633955,250,71.911778
0.8828526,250,71.911783
0.82439137,250,71.911788
2.1536944,250,71.911792
1.0103024,250,71.911797
0.87702215,250,71.911801
1.8775766,250,71.911806
1.3128167,250,71.91181
1.5104284,250,71.911814
1.1493645,250,71.911819
0.8651136,250,71.911824
1.2761269,250,71.911828
0.93008965,250,71.911833
0.7420291,250,71.911837
0.8641297,250,71.911842
0.9856224,250,71.911846
0.7729425,250,71.911851
0.93215,250,71.911855
1.3742037,250,71.91186
1.2781849,250,71.911865
1.1553344,250,71.911869
1.0385207,250,71.911873
0.9268543,250,71.911878
1.5381371,250,71.911882
1.5477703,250,71.911887
1.04752,250,71.911891
0.99058944,250,71.911896
1.3282117,250,71.911901
0.9074412,250,71.911906
0.74061877,250,71.91191
0.8871876,250,71.911915
0.8526718,250,71.911919
1.064223,250,71.911924
1.9955126,250,71.911928
0.9972885,250,71.911933
0.8767915,250,71.911938
2.078464,250,71.911942
1.0326388,250,71.911947
0.7163156,250,71.911951
0.97982436,250,71.911955
1.7192937,250,71.91196
0.94511706,250,71.911964
1.0190107,250,71.911969
1.6331698,250,71.911974
1.4314255,250,71.91198
1.79698,250,71.911985
1.0599332,250,71.912
1.0512372,250,71.912005
0.9155589,250,71.912009
1.2521423,250,71.912014
1.8943214,250,71.912019
1.7096062,250,71.912023
0.9259361,250,71.912028
0.92679816,250,71.912032
1.332016,250,71.912037
0.72724724,250,71.912041
1.2492579,250,71.912046
1.0556263,250,71.91205
1.309553,250,71.912055
0.7678954,250,71.912059
0.7606115,250,71.912064
1.1365485,250,71.912068
0.71797013,250,71.912073
1.0415168,250,71.912077
1.4021665,250,71.912082
0.9065498,250,71.912086
1.2474338,250,71.912091
0.97124165,250,71.912096
0.9071404,250,71.912101
1.8122354,250,71.912105
0.8467541,250,71.91211
1.939803,250,71.912115
2.4096344,250,71.912119
0.7869355,250,71.912124
0.8173669,250,71.912128
2.228591,250,71.912133
1.2148619,250,71.912138
0.81321555,250,71.912142
1.111657,250,71.912147
0.99240166,250,71.912151
1.3208016,250,71.912155
1.5571166,250,71.91216
0.903001,250,71.912164
1.6263902,250,71.912169
1.5371199,250,71.912174
0.83135986,250,71.912179
0.81661016,250,71.912184
0.9230929,250,71.912188
1.1706305,250,71.912193
1.5805911,250,71.912198
0.75384045,250,71.912202
1.3616737,250,71.912207
0.7305683,250,71.912211
1.0519147,250,71.912216
0.76964325,250,71.91222
1.6328272,250,71.912225
1.030191,250,71.91223
0.9380186,250,71.912234
1.2923015,250,71.912238
1.9142848,250,71.912243
2.1137903,250,71.912247
2.354111,250,71.912252
1.4071234,250,71.912256
1.140831,250,71.912261
1.760162,250,71.912265
1.5005367,250,71.912269
1.0807025,250,71.912274
1.3111302,250,71.912278
0.69502294,250,71.912283
1.3143635,250,71.912287
0.7450851,250,71.912292
0.9999108,250,71.912297
1.323632,250,71.912302
0.92857134,250,71.912306
1.8498639,250,71.91231
1.2226923,250,71.912315
1.1498212,250,71.91232
1.541177,250,71.912324
1.1684012,250,71.912329
1.049015,250,71.912335
1.430758,250,71.91234
0.78239733,250,71.912345
1.0401288,250,71.91235
1.5864162,250,71.912354
0.9661557,250,71.912359
0.8991063,250,71.912363
0.9475182,250,71.912368
0.8400779,250,71.912372
0.93695503,250,71.912377
0.84131473,250,71.912381
1.6217567,250,71.912386
1.3910737,250,71.91239
0.98317325,250,71.912395
0.8120498,250,71.9124
0.8064457,250,71.912404
1.0493401,250,71.912409
1.038274,250,71.912414
1.2341899,250,71.912418
1.3614066,250,71.912422
0.7181066,250,71.912427
0.7120189,250,71.912431
0.75879383,250,71.912436
0.73191106,250,71.912441
1.5057652,250,71.912445
0.8569444,250,71.91245
0.87732506,250,71.912455
0.76164645,250,71.912459
1.5576543,250,71.912464
0.80431396,250,71.912468
1.3180964,250,71.912473
1.4206207,250,71.912477
1.9363729,250,71.912482
1.045803,250,71.912487
1.1547906,250,71.912491
1.8360174,250,71.912495
0.83768684,250,71.9125
0.6845548,250,71.912504
0.84718424,250,71.912509
0.85345095,250,71.912513
0.7890752,250,71.912518
0.7375476,250,71.912523
0.78695023,250,71.912527
0.78246367,250,71.912532
2.172535,250,71.912536
1.6657807,250,71.91254
1.5157591,250,71.912545
1.2526832,250,71.91255
0.80854255,250,71.912555
1.221137,250,71.912559
2.2727544,250,71.912564
1.0024381,250,71.912568
1.6243386,250,71.912573
0.8146571,250,71.912577
0.7255135,250,71.912581
0.77229905,250,71.912586
0.99539113,250,71.912591
0.7301222,250,71.912595
0.7929586,250,71.9126
1.8973298,250,71.912604
0.8936506,250,71.912609
1.3885217,250,71.912613
0.7843774,250,71.912618
1.0435153,250,71.912622
